,safra,codFaz,bloco,talhao,estagio,variedade,usina,ambProd,tchEst,tchReal,days
1248,21314,430041,1,1,18m,RB835054,COR,G,58.0,55.22,467
1249,21314,430041,1,2,18m,RB835054,COR,G,58.0,55.25,467
1250,21314,430041,1,3,18m,RB835054,COR,G,58.0,55.22,467
1251,21314,430041,1,4,18m,RB835054,COR,G,58.0,55.24,464
1252,21314,430041,1,5,18m,RB835054,COR,B,58.0,55.22,464
1253,21314,430041,1,6,18m,RB835054,COR,B,58.0,55.27,466
1254,21314,430041,1,7,18m,RB835054,COR,G,58.0,55.24,463
1255,21314,430041,1,8,18m,RB835054,COR,B,58.0,55.22,461
1256,21314,430041,1,9,18m,RB835054,COR,B,58.0,55.24,462
1257,21314,430041,1,10,18m,RB835054,COR,B,58.0,55.29,462
1258,21314,430042,1,1,18m,RB867515,COR,G,65.0,73.19,458
1259,21314,430042,1,2,18m,RB867515,COR,G,61.0,68.62,453
1260,21314,430042,1,3,15M,RB867515,COR,G,61.0,68.63,445
1261,21314,430042,1,4,15M,RB867515,COR,G,61.0,146.14,455
1262,21314,430042,1,5,15M,RB867515,COR,G,61.0,68.7,453
1263,21314,430042,1,6,15M,RB867515,COR,G,61.0,68.71,449
1264,21314,430042,1,7,15M,RB867515,COR,G,61.0,68.7,448
1265,21314,430042,1,8,15M,RB867515,COR,G,61.0,68.7,442
1266,21314,430042,1,9,15M,RB867515,COR,G,61.0,68.78,439
1267,21314,430042,1,10,15M,RB867515,COR,G,61.0,59.75,432
1268,21314,430042,1,11,15M,RB867515,COR,G,61.0,59.78,434
1269,21314,430042,1,12,15M,RB867515,COR,G,61.0,59.76,432
1270,21314,430042,1,13,15M,RB867515,COR,G,61.0,59.75,432
1271,21314,430042,1,14,15M,RB867515,COR,G,61.0,59.77,434
1272,21314,430042,1,15,15M,RB867515,COR,G,61.0,59.79,443
1273,21314,430043,1,12,2,RB867515,COR,F,60.0,25.34,537
1274,21314,430043,1,17,2,RB867515,COR,G,60.0,28.59,516
1275,21314,430043,1,18,2,RB867515,COR,F,60.0,27.2,514
1276,21314,430043,1,19,2,RB867515,COR,G,60.0,53.83,494
1277,21314,430043,1,20,2,RB867515,COR,G,66.0,59.22,494
1278,21314,430043,1,27,2,RB867515,COR,G,66.0,78.09,245
1279,21314,430043,1,30,2,RB867515,COR,G,66.0,78.09,251
1280,21314,430043,1,36,2,RB867515,COR,G,40.0,60.57,409
1281,21314,430043,1,37,2,RB867515,COR,G,40.0,60.58,413
1282,21314,430043,1,38,2,RB867515,COR,G,40.0,60.58,406
1283,21314,430043,1,39,2,RB867515,COR,G,40.0,60.59,405
1284,21314,430043,1,40,2,RB867515,COR,G,40.0,58.7,401
1285,21314,430043,1,41,2,RB867515,COR,G,40.0,58.71,397
1286,21314,430043,1,42,2,RB867515,COR,G,40.0,58.73,403
1287,21314,430043,1,45,2,RB867515,COR,G,40.0,54.76,371
1288,21314,430043,1,46,2,RB867515,COR,G,40.0,54.79,372
1289,21314,430043,1,47,2,RB867515,COR,G,40.0,54.79,372
1290,21314,430043,1,48,2,RB867515,COR,G,40.0,54.8,371
1291,21314,430043,1,49,2,RB867515,COR,G,40.0,54.82,371
1292,21314,430043,1,53,18m,RB867515,COR,G,91.0,80.56,537
1293,21314,430043,1,54,18m,RB867515,COR,G,91.0,80.55,537
1294,21314,430043,1,63,15M,RB867515,COR,F,50.0,63.19,446
1295,21314,430043,1,64,15M,RB867515,COR,F,50.0,63.18,448
1296,21314,430043,1,65,15M,RB867515,COR,F,55.1,72.1,569
1297,21314,430043,1,67,15M,RB867515,COR,F,50.0,63.05,566
1298,21314,430043,1,74,15M,RB867515,COR,G,60.0,51.9,564
1299,21314,430043,1,75,15M,RB867515,COR,G,81.0,30.01,562
1300,21314,430043,1,77,15M,RB867515,COR,F,60.0,51.94,570
1301,21314,430044,1,1,3,RB867515,COR,G,75.0,70.18,369
1302,21314,430044,1,2,3,RB867515,COR,G,75.0,70.18,345
1303,21314,430044,1,3,3,RB867515,COR,D,75.0,70.18,345
1304,21314,430044,1,4,3,RB867515,COR,D,75.0,70.17,345
1305,21314,430044,1,5,3,RB867515,COR,G,75.0,70.18,344
1306,21314,430044,1,6,3,RB867515,COR,G,75.0,70.19,380
1307,21314,430044,1,7,2,RB867515,COR,G,75.0,70.19,370
1308,21314,430044,1,8,2,RB867515,COR,G,75.0,70.25,369
1309,21314,430045,1,1,2,RB855453,COR,F,85.0,104.85,361
1310,21314,430045,1,2,2,RB855453,COR,F,85.0,104.81,362
1311,21314,430045,1,3,2,RB855453,COR,F,85.0,104.84,363
1312,21314,430045,1,4,2,RB855453,COR,F,85.0,104.83,361
1313,21314,430045,1,5,2,RB855453,COR,G,85.0,104.83,364
1314,21314,430045,1,6,2,RB855453,COR,F,85.0,104.82,361
1315,21314,430045,1,7,2,RB855453,COR,G,90.0,111.01,361
1316,21314,430045,1,8,2,RB855453,COR,C,90.0,111.1,361
1317,21314,430045,1,10,2,RB855453,COR,F,100.0,95.87,328
1318,21314,430045,1,11,2,RB855453,COR,C,100.0,95.85,320
1319,21314,430045,1,12,2,RB855453,COR,B,100.0,95.86,324
1320,21314,430045,1,13,2,RB855453,COR,C,90.0,96.73,323
1321,21314,430045,1,14,2,RB855453,COR,B,100.0,95.86,333
1322,21314,430045,1,15,2,RB855453,COR,B,100.0,95.86,323
1323,21314,430045,1,16,2,RB855453,COR,B,100.0,95.82,322
1324,21314,430045,1,17,2,RB855453,COR,B,100.0,95.86,330
1325,21314,430045,1,18,2,RB855453,COR,C,100.0,96.06,343
1326,21314,430045,1,19,2,RB835054,COR,E,100.0,113.84,349
1327,21314,430045,1,21,2,RB855453,COR,C,100.0,113.78,343
1328,21314,430045,1,22,2,RB855453,COR,C,100.0,113.83,348
1329,21314,430045,1,23,2,RB855453,COR,C,100.0,113.83,354
1330,21314,430045,1,24,2,RB855453,COR,C,100.0,113.84,356
1331,21314,430045,1,25,2,RB855453,COR,C,100.0,113.83,338
1332,21314,430045,1,27,2,RB835054,COR,E,100.0,113.83,351
1333,21314,430045,1,28,2,RB835054,COR,E,100.0,113.83,349
1334,21314,430045,1,29,2,SP80-1842,COR,C,100.0,81.46,372
1335,21314,430045,1,30,2,SP80-1842,COR,C,100.0,81.47,387
1336,21314,430045,1,33,2,SP80-1842,COR,C,100.0,128.56,377
1337,21314,430045,1,34,2,SP80-1842,COR,E,100.0,128.56,397
1338,21314,430045,1,36,2,SP80-1842,COR,B,85.0,109.27,388
1339,21314,430045,1,37,2,SP80-1842,COR,B,85.0,109.28,393
1340,21314,430045,1,38,2,SP80-1842,COR,B,85.0,109.33,365
1341,21314,430046,1,1,2,RB855453,COR,B,70.0,81.77,376
1342,21314,430046,1,2,2,RB855453,COR,B,70.0,81.77,360
1343,21314,430046,1,3,2,RB855453,COR,B,70.0,81.78,374
1344,21314,430046,1,4,2,RB855453,COR,B,70.0,81.77,375
1345,21314,430046,1,5,2,RB855453,COR,B,70.0,81.78,376
1346,21314,430046,1,6,2,RB855453,COR,B,70.0,81.73,375
1347,21314,430046,1,7,2,RB855453,COR,B,70.0,81.78,377
1348,21314,430046,1,8,2,RB855453,COR,B,70.0,81.77,376
1349,21314,430046,1,9,2,RB855453,COR,B,70.0,81.78,376
1350,21314,430046,1,10,2,RB855453,COR,B,70.0,81.73,372
1351,21314,430046,1,11,2,RB855453,COR,B,70.0,81.77,375
1352,21314,430046,1,12,2,RB855453,COR,B,74.0,86.43,351
1353,21314,430046,1,13,2,RB855453,COR,B,90.0,105.15,371
1354,21314,430046,1,14,2,RB855453,COR,B,90.0,105.02,345
1355,21314,430046,1,15,2,RB855453,COR,C,70.0,81.75,355
1356,21314,430046,1,16,2,RB855453,COR,C,70.0,81.73,332
1357,21314,430046,1,17,2,RB855453,COR,E,100.0,116.83,350
1358,21314,430046,1,18,2,RB855453,COR,E,100.0,116.81,333
1359,21314,430046,1,19,2,RB855453,COR,C,90.0,68.35,353
1360,21314,430046,1,20,2,RB855453,COR,C,90.0,68.35,352
1361,21314,430046,1,21,2,RB855453,COR,D,90.0,68.35,350
1362,21314,430046,1,22,2,RB855453,COR,D,90.0,68.35,349
1363,21314,430046,1,23,2,RB855453,COR,B,90.0,68.37,349
1364,21314,430046,1,24,2,SP813250,COR,G,100.0,88.44,326
1365,21314,430046,1,25,2,SP813250,COR,F,100.0,88.45,324
1366,21314,430046,1,26,2,SP813250,COR,G,100.0,88.45,324
1367,21314,430046,1,27,2,SP813250,COR,G,100.0,88.45,323
1368,21314,430046,1,28,2,SP813250,COR,G,100.0,88.44,326
1369,21314,430046,1,29,2,SP813250,COR,G,100.0,88.44,316
1370,21314,430046,1,30,2,SP813250,COR,G,100.0,88.52,316
1371,21314,430046,1,31,2,RB855453,COR,G,90.0,105.9,331
1372,21314,430047,1,3,2,SP80-1842,COR,E,100.0,104.08,359
1373,21314,430047,1,5,2,SP80-1842,COR,E,100.0,104.08,359
1374,21314,430047,1,6,15M,SP80-1842,COR,E,100.0,104.06,391
1375,21314,430047,1,7,15M,SP80-1842,COR,E,100.0,104.07,389
1376,21314,430047,1,8,15M,SP80-1842,COR,E,81.0,84.28,390
1377,21314,430047,1,9,15M,SP80-1842,COR,E,81.0,84.27,391
1378,21314,430047,1,10,15M,SP80-1842,COR,E,81.0,84.26,392
1379,21314,430047,1,11,15M,SP80-1842,COR,E,81.0,84.3,392
1380,21314,430047,1,12,15M,SP80-1842,COR,E,81.0,84.43,391
1381,21314,430047,1,13,15M,SP80-1842,COR,E,100.0,114.63,400
1382,21314,430047,1,14,15M,SP80-1842,COR,E,100.0,114.64,401
1383,21314,430047,1,15,15M,SP80-1842,COR,E,100.0,114.64,402
1384,21314,430047,1,16,15M,SP80-1842,COR,E,100.0,114.64,399
1385,21314,430047,1,17,15M,SP80-1842,COR,E,100.0,114.64,397
1386,21314,430047,1,18,15M,SP80-1842,COR,E,100.0,114.69,397
1387,21314,430047,1,19,15M,SP80-1842,COR,E,100.0,63.03,381
1388,21314,430047,1,20,15M,SP80-1842,COR,E,100.0,63.03,381
1389,21314,430047,1,21,15M,SP80-1842,COR,E,100.0,63.03,380
1390,21314,430047,1,22,15M,SP80-1842,COR,E,100.0,63.02,375
1391,21314,430047,1,23,15M,SP80-1842,COR,E,100.0,63.03,377
1392,21314,430047,1,24,15M,SP80-1842,COR,E,100.0,63.02,381
1393,21314,430047,1,25,15M,SP80-1842,COR,E,100.0,63.03,377
1394,21314,430047,1,26,15M,SP80-1842,COR,E,100.0,63.01,377
1395,21314,430047,1,27,15M,SP80-1842,COR,E,100.0,63.21,376
1396,21314,430047,1,28,15M,SP80-1842,COR,E,100.0,56.39,377
1397,21314,430049,1,1,2,RB855453,COR,G,60.0,57.43,361
1398,21314,430049,1,2,2,RB855453,COR,G,60.0,57.4,359
1399,21314,430050,1,3,2,RB855453,COR,E,100.0,105.61,423
1400,21314,430050,1,4,2,RB855453,COR,B,100.0,105.63,421
1401,21314,430050,1,6,2,SP813250,COR,B,100.0,95.36,333
1402,21314,430050,1,7,2,SP813250,COR,B,100.0,95.36,333
1403,21314,430050,1,8,2,SP813250,COR,B,100.0,95.36,334
1404,21314,430050,1,9,2,SP813250,COR,B,100.0,95.36,349
1405,21314,430050,1,10,2,SP813250,COR,B,100.0,95.36,335
1406,21314,430050,1,11,2,SP813250,COR,B,100.0,95.36,337
1407,21314,430050,1,12,2,SP813250,COR,B,100.0,95.36,335
1408,21314,430050,1,13,2,SP813250,COR,B,100.0,95.36,334
1409,21314,430050,1,14,2,SP813250,COR,B,100.0,95.45,334
1410,21314,430050,1,15,2,RB855453,COR,B,100.0,105.64,412
1411,21314,430051,1,1,2,SP813250,COR,D,65.0,44.06,334
1412,21314,430051,1,2,2,SP813250,COR,D,65.0,44.06,333
1413,21314,430051,1,5,2,SP813250,COR,D,65.0,44.06,332
1414,21314,430051,1,6,2,SP813250,COR,D,65.0,44.06,332
1415,21314,430051,1,8,2,SP813250,COR,D,90.0,79.51,344
1416,21314,430051,1,9,2,SP813250,COR,C,90.0,79.53,343
1417,21314,430051,1,10,2,SP813250,COR,C,90.0,79.52,345
1418,21314,430051,1,11,2,SP813250,COR,C,90.0,58.95,349
1419,21314,430051,1,12,2,SP813250,COR,C,90.0,58.97,347
1420,21314,430051,1,13,2,SP813250,COR,C,90.0,58.97,349
1421,21314,430051,1,14,2,SP813250,COR,D,90.0,79.51,341
1422,21314,430051,1,15,2,SP813250,COR,D,90.0,79.5,345
1423,21314,430051,1,16,2,SP813250,COR,D,90.0,79.55,345
1424,21314,430051,1,17,2,SP813250,COR,C,90.0,58.96,354
1425,21314,430051,1,18,2,SP813250,COR,C,90.0,58.96,354
1426,21314,430051,1,19,2,SP813250,COR,C,90.0,58.95,353
1427,21314,430051,1,20,2,SP813250,COR,C,90.0,58.98,360
1428,21314,430051,1,21,2,SP813250,COR,C,90.0,59.12,289
1429,21314,430052,1,1,15M,SP80-1842,COR,B,76.0,78.41,396
1430,21314,430052,1,2,15M,SP80-1842,COR,B,76.4,78.39,396
1431,21314,430052,1,3,15M,SP80-1842,COR,C,77.5,75.98,394
1432,21314,430052,1,4,15M,SP80-1842,COR,B,77.5,114.9,396
1433,21314,430052,1,5,15M,SP80-1842,COR,C,60.0,66.81,396
1434,21314,430052,1,6,15M,SP80-1842,COR,C,60.0,88.91,395
1435,21314,430052,1,7,15M,SP80-1842,COR,C,60.0,103.58,388
1436,21314,430052,1,8,15M,SP80-1842,COR,C,80.0,138.11,391
1437,21314,430052,1,9,15M,SP80-1842,COR,C,80.0,138.12,394
1438,21314,430052,1,10,15M,SP80-1842,COR,C,80.0,138.13,393
1439,21314,430052,1,11,15M,SP80-1842,COR,C,80.0,138.13,393
1440,21314,430053,1,1,2,RB867515,COR,D,80.0,95.61,378
1441,21314,430053,1,2,2,RB867515,COR,D,80.0,95.64,379
1442,21314,430053,1,3,2,RB867515,COR,D,80.0,95.42,375
1443,21314,430053,1,4,2,RB867515,COR,D,80.0,95.64,378
1444,21314,430053,1,5,2,RB867515,COR,D,80.0,95.69,376
1445,21314,430054,1,1,2,SP80-1842,COR,C,70.0,75.22,307
1446,21314,430054,1,2,2,SP80-1842,COR,F,70.0,75.22,307
1447,21314,430056,1,1,2,RB867515,COR,F,65.83,93.53,380
1448,21314,430056,1,2,2,RB867515,COR,F,65.83,93.59,380
1449,21314,430057,1,2,2,RB835054,COR,B,76.0,70.22,300
1450,21314,430057,1,3,2,RB835054,COR,B,76.0,70.22,303
1451,21314,430057,1,4,2,RB835054,COR,B,76.0,70.23,302
1452,21314,430059,1,1,2,RB867515,COR,B,55.0,56.97,344
1453,21314,430059,1,2,2,RB867515,COR,B,50.0,51.8,345
1454,21314,430060,1,1,2,SP813250,COR,G,65.84,69.89,334
1455,21314,430060,1,2,2,SP813250,COR,G,65.84,69.89,334
1456,21314,430061,1,1,2,SP80-1842,COR,C,65.84,65.37,339
1457,21314,430061,1,2,2,SP80-1842,COR,G,65.84,65.36,338
1458,21314,430063,1,1,2,RB867515,COR,G,42.0,85.9,391
1459,21314,430063,1,2,2,RB867515,COR,G,42.49,86.59,393
1460,21314,430063,1,3,2,RB867515,COR,G,42.0,85.9,391
1461,21314,430063,1,4,2,RB867515,COR,G,43.0,87.82,389
1462,21314,430063,1,13,2,RB867515,COR,G,43.0,88.24,386
1463,21314,430066,1,1,18m,SP813250,COR,F,100.0,127.07,467
1464,21314,430066,1,2,18m,SP813250,COR,B,100.0,127.08,467
1465,21314,430066,1,3,18m,SP813250,COR,F,100.0,127.08,467
1466,21314,430066,1,4,18m,SP813250,COR,B,100.0,127.08,466
1467,21314,430066,1,5,18m,SP813250,COR,C,100.0,127.06,466
1468,21314,430066,1,6,18m,SP813250,COR,C,100.0,127.08,468
1469,21314,430066,1,7,18m,SP813250,COR,C,100.0,127.18,468
1470,21314,430066,1,8,18m,SP813250,COR,G,100.0,87.0,458
1471,21314,430066,1,9,18m,SP80-1842,COR,G,95.0,82.68,453
1472,21314,430066,1,10,18m,SP80-1842,COR,G,95.0,82.68,450
1473,21314,430066,1,11,18m,SP80-1842,COR,G,95.0,82.71,449
1474,21314,430066,1,12,18m,SP80-1842,COR,G,95.0,82.7,458
1475,21314,430066,1,13,18m,SP813250,COR,G,95.0,82.7,460
1476,21314,430066,1,14,18m,SP80-1842,COR,G,95.0,82.7,448
1477,21314,430066,1,15,18m,SP80-1842,COR,G,95.0,82.69,447
1478,21314,430066,1,16,18m,SP80-1842,COR,G,95.0,82.7,445
1479,21314,430066,1,17,18m,SP80-1842,COR,G,95.0,82.65,444
1480,21314,430066,1,18,18m,SP80-1842,COR,G,95.0,82.7,443
1481,21314,430066,1,19,18m,SP80-1842,COR,G,95.0,82.87,446
1482,21314,430066,1,20,18m,SP80-1842,COR,G,95.0,84.72,445
1483,21314,430066,1,21,18m,SP80-1842,COR,G,95.0,84.7,446
1484,21314,430066,1,22,15M,SP80-1842,COR,G,95.0,84.73,445
1485,21314,430066,1,23,15M,SP80-1842,COR,G,95.0,84.72,444
1486,21314,430066,1,24,18m,SP80-1842,COR,G,95.0,96.07,451
1487,21314,430066,1,25,18m,SP80-1842,COR,G,95.0,96.06,449
1488,21314,430067,1,1,2,RB867515,COR,G,65.0,130.43,377
1489,21314,430067,1,2,2,RB867515,COR,G,65.0,130.39,381
1490,21314,430067,1,3,2,RB867515,COR,G,64.0,91.82,375
1491,21314,430067,1,4,2,RB867515,COR,G,65.0,77.51,378
1492,21314,430067,1,5,2,RB867515,COR,G,64.55,91.82,376
1493,21314,430067,1,6,2,RB867515,COR,G,64.57,91.87,373
1494,21314,430067,1,7,2,RB867515,COR,G,65.0,91.87,374
1495,21314,430067,1,8,2,RB867515,COR,G,65.0,91.9,376
1496,21314,430068,1,10,2,RB867515,COR,G,80.0,77.15,329
1497,21314,430068,1,11,2,RB867515,COR,G,80.0,77.12,329
1498,21314,430068,1,12,2,RB867515,COR,G,80.0,77.24,330
1499,21314,430069,1,1,15M,SP80-1842,COR,G,65.0,44.83,404
1500,21314,430069,1,2,15M,SP80-1842,COR,G,65.0,44.79,399
1501,21314,430069,1,3,15M,SP80-1842,COR,G,65.0,44.8,402
1502,21314,430069,1,4,15M,SP80-1842,COR,G,65.0,44.81,397
1503,21314,430069,1,5,15M,SP80-1842,COR,G,65.0,44.81,399
1504,21314,430069,1,6,15M,SP80-1842,COR,G,65.0,44.82,397
1505,21314,430069,1,7,15M,SP80-1842,COR,G,65.0,44.82,400
1506,21314,430069,1,8,15M,SP80-1842,COR,G,65.0,44.82,395
1507,21314,430069,1,9,15M,SP80-1842,COR,G,65.0,44.81,398
1508,21314,430069,1,10,15M,SP80-1842,COR,G,65.0,44.82,392
1509,21314,430069,1,11,15M,SP80-1842,COR,G,65.0,44.82,393
1510,21314,430069,1,12,15M,SP80-1842,COR,G,65.0,44.83,391
1511,21314,430069,1,13,15M,SP80-1842,COR,G,65.0,44.83,396
1512,21314,430069,1,14,15M,SP80-1842,COR,G,65.0,45.01,394
1513,21314,430070,1,1,2,SP80-1842,COR,G,21.0,35.16,375
1514,21314,430072,1,1,18m,RB867515,COR,G,80.0,81.31,488
1515,21314,430072,1,2,18m,RB867515,COR,G,80.0,81.3,488
1516,21314,430073,1,1,18m,RB867515,COR,G,80.0,80.02,538
1517,21314,430073,1,2,18m,RB867515,COR,G,80.0,80.0,538
1518,21314,430074,1,1,18m,RB867515,COR,G,95.0,70.61,468
1519,21314,430074,1,2,18m,RB867515,COR,G,85.0,63.18,478
1520,21314,430074,1,3,18m,RB867515,COR,G,85.0,63.17,485
1521,21314,430074,1,4,18m,RB867515,COR,G,85.0,63.16,483
1522,21314,430074,1,5,18m,RB867515,COR,C,85.0,63.18,483
1523,21314,430074,1,6,18m,RB867515,COR,C,85.0,63.18,487
1524,21314,430074,1,7,18m,RB867515,COR,G,95.0,70.6,476
1525,21314,430074,1,8,18m,RB867515,COR,G,95.0,70.61,480
1526,21314,430074,1,9,18m,RB867515,COR,G,95.0,70.61,481
1527,21314,430074,1,10,18m,RB867515,COR,G,95.0,70.61,479
1528,21314,430074,1,11,18m,RB867515,COR,G,95.0,70.6,480
1529,21314,430074,1,12,18m,RB867515,COR,G,85.0,64.24,464
1530,21314,430074,1,13,18m,RB867515,COR,G,85.0,56.93,479
1531,21314,430074,1,14,18m,RB867515,COR,G,85.0,56.93,482
1532,21314,430074,1,15,18m,RB867515,COR,G,85.0,56.93,481
1533,21314,430074,1,16,18m,RB867515,COR,G,85.0,56.94,480
1534,21314,430074,1,17,18m,RB867515,COR,G,85.0,56.93,481
1535,21314,430074,1,18,18m,RB867515,COR,G,85.0,57.09,475
1536,21314,430075,1,1,18m,SP80-1842,COR,G,80.0,61.12,440
1537,21314,430075,1,2,18m,SP80-1842,COR,G,80.0,61.13,440
1538,21314,430075,1,3,18m,SP80-1842,COR,G,80.0,61.13,442
1539,21314,430075,1,4,18m,SP80-1842,COR,G,80.0,61.13,443
1540,21314,430075,1,5,18m,SP80-1842,COR,C,80.0,61.12,444
1541,21314,430075,1,6,18m,SP80-1842,COR,C,80.0,61.13,443
1542,21314,430075,1,7,18m,SP80-1842,COR,G,80.0,61.14,446
1543,21314,430075,1,9,18m,SP80-1842,COR,F,80.0,86.2,446
1544,21314,430076,1,1,18m,SP80-1842,COR,G,78.0,62.74,501
1545,21314,430076,1,2,18m,SP80-1842,COR,C,78.0,62.75,499
1546,21314,430076,1,3,18m,SP80-1842,COR,G,78.0,62.73,502
1547,21314,430076,1,4,18m,SP80-1842,COR,G,78.0,62.76,502
1548,21314,430081,1,1,18m,RB835054,COR,G,60.0,61.57,419
1549,21314,430081,1,2,18m,RB835054,COR,G,60.0,61.6,421
1550,21314,430081,1,3,18m,RB835054,COR,G,60.0,61.54,420
1551,21314,430081,1,4,18m,RB835054,COR,G,60.0,61.54,418
1552,21314,430081,1,5,18m,RB835054,COR,G,60.0,61.57,420
1553,21314,430081,1,6,18m,RB835054,COR,G,60.0,61.56,421
1554,21314,430081,1,7,18m,RB835054,COR,G,60.0,61.55,418
1555,21314,430081,1,8,18m,RB835054,COR,G,60.0,61.57,415
1556,21314,430081,1,9,18m,RB835054,COR,G,60.0,61.57,414
1557,21314,430081,1,10,18m,RB835054,COR,G,60.0,61.83,420
1558,21314,430081,1,11,18m,RB835054,COR,G,60.0,60.62,413
1559,21314,430081,1,12,18m,RB835054,COR,G,60.0,60.59,425
1560,21314,430081,1,13,18m,RB835054,COR,G,60.0,60.59,429
1561,21314,430081,1,14,18m,RB835054,COR,G,60.0,60.61,425
1562,21314,430081,1,15,18m,RB835054,COR,G,60.0,52.24,413
1563,21314,430083,1,1,15M,RB855453,COR,B,80.0,85.83,404
1564,21314,430083,1,3,15M,RB855453,COR,B,90.0,154.49,409
1565,21314,430083,1,4,15M,RB855453,COR,B,90.0,97.95,407
1566,21314,430083,1,5,15M,RB855453,COR,B,90.0,87.61,409
1567,21314,430083,1,6,15M,RB855453,COR,B,90.0,87.62,405
1568,21314,430083,1,7,15M,RB855453,COR,E,80.0,77.89,414
1569,21314,430083,1,8,15M,RB855453,COR,E,80.0,77.89,416
1570,21314,430083,1,9,15M,RB855453,COR,E,80.0,77.89,416
1571,21314,430083,1,10,15M,RB855453,COR,G,80.0,77.93,411
1572,21314,430083,1,12,15M,RB855453,COR,C,90.0,59.98,410
1573,21314,430083,1,13,15M,RB855453,COR,C,90.0,59.97,406
1574,21314,430086,1,1,15M,RB835054,COR,B,75.0,84.73,385
1575,21314,430086,1,2,15M,RB835054,COR,B,75.0,84.74,385
1576,21314,430086,1,3,15M,RB835054,COR,B,75.0,84.77,384
1577,21314,430086,1,4,15M,RB835054,COR,C,75.0,83.98,385
1578,21314,430086,1,5,15M,RB835054,COR,B,75.0,84.75,384
1579,21314,430086,1,6,15M,RB835054,COR,B,75.0,84.75,385
1580,21314,430086,1,7,15M,RB835054,COR,B,75.0,84.69,387
1581,21314,430086,1,8,15M,RB835054,COR,G,75.0,84.9,388
1582,21314,430086,1,9,15M,RB867515,COR,G,75.0,89.09,387
1583,21314,430087,1,5,15M,RB867515,COR,G,69.0,42.66,422
1584,21314,430087,1,6,15M,RB867515,COR,G,69.0,42.69,421
1585,21314,430087,1,10,15M,RB867515,COR,G,69.0,42.7,427
1586,21314,430087,1,11,15M,RB867515,COR,G,77.0,47.64,420
1587,21314,430087,1,12,15M,RB867515,COR,G,77.0,47.62,420
1588,21314,430087,1,13,15M,RB867515,COR,F,69.0,42.69,420
1589,21314,430087,1,14,15M,RB867515,COR,F,69.0,42.71,420
1590,21314,430088,1,1,15M,RB867515,COR,G,70.0,77.06,540
1591,21314,430088,1,2,15M,RB867515,COR,G,70.0,77.08,540
1592,21314,430088,1,3,15M,RB867515,COR,G,70.0,77.13,539
1593,21314,430088,1,4,15M,RB867515,COR,G,70.0,77.05,538
1594,21314,430088,1,5,15M,RB867515,COR,G,70.0,77.09,537
1595,21314,430088,1,6,15M,RB867515,COR,G,70.0,77.05,537
1596,21314,430088,1,7,15M,RB867515,COR,G,70.0,77.08,537
1597,21314,430088,1,8,15M,RB867515,COR,G,70.0,77.15,535
1598,21314,430089,1,1,15M,SP813250,COR,G,45.0,25.13,443
1599,21314,430089,1,2,15M,SP813250,COR,G,45.0,25.12,443
1600,21314,430089,1,3,15M,SP813250,COR,G,45.0,25.13,443
1601,21314,430089,1,4,15M,SP813250,COR,G,45.0,25.12,450
1602,21314,430089,1,5,15M,SP813250,COR,G,45.0,25.13,443
1603,21314,430089,1,6,15M,SP813250,COR,D,45.0,49.24,491
1604,21314,430089,1,7,15M,SP813250,COR,D,45.0,49.23,480
1605,21314,430089,1,8,15M,SP813250,COR,D,45.0,49.24,492
1606,21314,430089,1,9,15M,SP813250,COR,G,45.0,49.25,483
1607,21314,430089,1,10,15M,SP813250,COR,D,45.0,49.25,475
1608,21314,430089,1,11,15M,SP813250,COR,G,45.0,25.14,441
1609,21314,430089,1,12,15M,SP813250,COR,D,55.0,49.23,493
1610,21314,430089,1,13,15M,SP813250,COR,D,55.0,49.24,494
1611,21314,430089,1,14,15M,SP813250,COR,D,55.0,49.23,493
1612,21314,430089,1,15,15M,SP813250,COR,D,55.0,49.3,490
1613,21314,430090,1,1,12m,SP813250,COR,E,40.0,47.86,372
1614,21314,430090,1,2,12m,SP813250,COR,E,40.0,47.81,379
1615,21314,430090,1,3,12m,SP813250,COR,E,40.0,47.83,377
1616,21314,430090,1,4,12m,SP813250,COR,E,40.0,47.83,376
1617,21314,430090,1,5,12m,SP813250,COR,G,40.0,47.83,379
1618,21314,430090,1,7,12m,SP813250,COR,G,40.0,47.83,368
1619,21314,430090,1,12,12m,SP813250,COR,G,40.0,47.83,370
1620,21314,430090,1,13,12m,SP813250,COR,G,40.0,47.86,370
1621,21314,430090,1,14,12m,SP813250,COR,C,40.0,47.83,371
1622,21314,430090,1,15,12m,SP813250,COR,C,40.0,47.9,372
1623,21314,430091,1,5,12m,SP813250,COR,G,60.0,80.48,402
1624,21314,430091,1,6,12m,SP813250,COR,G,60.0,80.46,403
1625,21314,430091,1,7,12m,SP813250,COR,G,60.0,80.46,404
1626,21314,430091,1,8,12m,SP813250,COR,G,60.0,80.46,403
1627,21314,430091,1,9,12m,SP813250,COR,G,60.0,80.48,404
1628,21314,430091,1,31,12m,SP813250,COR,F,75.0,86.51,411
1629,21314,430091,1,32,15M,SP813250,COR,F,75.0,86.48,413
1630,21314,430091,1,33,12m,SP813250,COR,F,75.0,86.51,411
1631,21314,430092,1,1,12m,SP813250,COR,B,70.0,55.84,326
1632,21314,430092,1,2,12m,SP813250,COR,B,70.0,55.83,327
1633,21314,430092,1,3,12m,SP813250,COR,B,70.0,55.84,327
1634,21314,430092,1,4,12m,SP813250,COR,B,70.0,55.83,317
